Polyref	CX	CY	Type	Area	Country Designation
31526	4004	5998	24	430	0
31527	4020	5984	20	156	-1
31528	4615	5978	12	2	-1
31529	5356	5977	1	1	-1
31530	5737	5978	22	3	-1
31531	8173	5977	57	1	-1
31532	8612	6046	6	15022	-1
31533	1326	5978	50	2	-1
31534	4007	5978	1	1	-1
31535	5264	5978	57	1	-1
31536	8662	5985	44	193	-1
31537	1335	5981	50	16	-1
31538	3524	5997	16	1863	3
31539	3995	6009	1	179	-1
31540	4011	5981	24	11	0
31541	4080	5986	24	216	0
31542	4805	5979	50	1	-1
31543	5362	5980	1	2	-1
31544	5506	6027	16	912	3
31545	3989	5989	20	53	-1
31546	3994	5983	0	6	-1
31547	3996	5983	20	17	-1
31548	4624	5992	12	47	-1
31549	4670	5982	4	14	-1
31550	7002	5986	32	12	-1
31551	8172	5980	57	1	-1
31552	8579	5980	44	1	-1
31553	8598	5980	57	1	-1
31554	9939	5980	51	1	-1
31555	1556	6011	0	648	-1
31556	4034	5983	24	27	0
31557	5355	5981	1	1	-1
31558	8525	6060	57	801	-1
31559	8601	5981	57	1	-1
31560	3528	5982	11	1	-1
31561	5261	5982	57	1	-1
31562	8604	5982	57	1	-1
31563	8986	5982	50	1	-1
31564	1342	5983	10	1	-1
31565	2837	5983	10	1	-1
31566	3530	5983	11	1	-1
31567	3534	5983	11	3	-1
31568	4013	5984	1	2	-1
31569	4126	5988	1	10	-1
31570	4662	5988	57	38	-1
31571	5361	5984	1	2	-1
31572	5418	5985	16	12	3
31573	5896	5990	0	152	-1
31574	6607	5987	0	36	-1
31575	6628	5984	57	2	-1
31576	8171	5983	57	1	-1
31577	8607	5983	57	1	-1
31578	4738	5984	57	1	-1
31579	6552	6048	1	197	-1
31580	7489	5989	53	146	-1
31581	8610	5984	57	1	-1
31582	1237	5992	17	27	3
31583	1379	6000	50	121	-1
31584	2825	6000	10	332	-1
31585	4016	5986	1	3	-1
31586	4172	5987	57	19	-1
31587	4736	5985	57	1	-1
31588	5354	5985	1	1	-1
31589	6581	5987	20	1460	-1
31590	6851	6066	12	718	-1
31591	8613	5985	57	2	-1
31592	4008	5988	1	4	-1
31593	5417	5986	57	2	-1
31594	5736	5987	22	3	-1
31595	6856	6069	52	308	-1
31596	6924	6028	12	281	-1
31597	8616	5986	57	2	-1
31598	1344	5987	52	1	-1
31599	5360	5988	1	3	-1
31600	5420	5987	57	2	-1
31601	7964	5987	17	1	3
31602	8619	5987	57	2	-1
31603	9000	5987	50	1	-1
31604	3982	5988	20	1	-1
31605	4022	5989	1	16	-1
31606	5424	5988	57	1	-1
31607	8090	6046	57	1386	-1
31608	8622	5988	57	2	-1
31609	2882	6012	12	236	-1
31610	4012	5990	1	3	-1
31611	5873	6000	0	88	-1
31612	5886	6008	20	840	-1
31613	7963	5989	17	1	3
31614	8625	5989	57	2	-1
31615	2903	5990	50	1	-1
31616	3565	5996	17	51	3
31617	3899	5998	20	307	-1
31618	3935	5991	0	37	-1
31619	3983	5996	20	22	-1
31620	3996	5992	20	9	-1
31621	4107	5990	20	1	-1
31622	4055	5965	1	434	-1
31623	7066	6020	17	215	3
31624	8628	5990	57	2	-1
31625	2448	5998	44	193	-1
31626	2878	6008	26	680	-1
31627	3911	6001	24	147	0
31628	3944	5991	24	10	0
31629	4012	5994	24	24	0
31630	4014	5993	20	4	-1
31631	4015	5996	1	21	-1
31632	4067	5993	24	15	0
31633	5359	5992	1	3	-1
31634	6552	5991	40	1	-1
31635	6617	5992	22	2	-1
31636	7949	6016	17	107	3
31637	8091	6018	16	414	3
31638	8665	6005	57	285	-1
31639	9011	5991	50	1	-1
31640	9937	5991	51	1	-1
31641	3902	6018	20	403	-1
31642	3949	6000	20	202	-1
31643	4034	5992	1	3	-1
31644	4816	5992	50	1	-1
31645	5369	6004	57	431	-1
31646	5548	6028	16	2182	3
31647	9014	5992	50	1	-1
31648	3939	5999	24	180	0
31649	4040	5993	1	4	-1
31650	4043	5993	20	1	-1
31651	4051	5996	20	46	-1
31652	4691	5994	4	3	-1
31653	5253	5993	57	1	-1
31654	6551	5993	40	1	-1
31655	7000	5994	32	3	-1
31656	7795	6029	16	9450	3
31657	3477	6027	0	712	-1
31658	3831	6009	52	121	-1
31659	3996	5995	0	39	-1
31660	4020	5996	1	13	-1
31661	4048	5997	1	6	-1
31662	5900	6002	24	264	1
31663	7173	6114	6	47713	-1
31664	8167	5994	57	1	-1
31665	4030	6006	20	351	-1
31666	4027	5995	1	4	-1
31667	5358	5996	1	3	-1
31668	7119	5998	57	65	-1
31669	4033	5996	1	4	-1
31670	6550	5996	40	1	-1
31671	8649	5999	6	15	-1
31672	9025	5996	50	1	-1
31673	9936	5996	51	1	-1
31674	378	6051	12	434	-1
31675	4040	5997	1	3	-1
31676	5351	5998	1	2	-1
31677	5725	6002	1	10	-1
31678	6999	5998	32	3	-1
31679	7070	6012	57	83	-1
31680	8166	5997	57	1	-1
31681	9028	5997	50	1	-1
31682	1175	6022	12	580	-1
31683	3997	5999	20	7	-1
31684	4009	5999	1	3	-1
31685	4112	6001	1	7	-1
31686	4821	5998	50	1	-1
31687	5920	5998	40	1	-1
31688	6549	5998	40	1	-1
31689	379	6053	52	162	-1
31690	1241	6000	57	2	-1
31691	2684	6142	8	60104	-1
31692	5357	6000	1	3	-1
31693	1173	6023	52	189	-1
31694	4094	6003	1	7	-1
31695	5919	6001	40	2	-1
31696	8165	6000	57	1	-1
31697	9036	6000	50	1	-1
31698	1241	6001	17	1	3
31699	4160	6001	57	1	-1
31700	5350	6002	1	2	-1
31701	5742	6007	21	141	-1
31702	6998	6002	32	2	-1
31703	9039	6001	50	1	-1
31704	9935	6001	51	1	-1
31705	6604	6002	22	4	-1
31706	7143	6002	57	4	-1
31707	9042	6002	50	1	-1
31708	3539	6004	17	6	3
31709	4018	6009	20	27	-1
31710	4057	6017	24	796	0
31711	4826	6004	50	2	-1
31712	5918	6004	40	2	-1
31713	6615	6009	40	33	-1
31714	7150	6003	57	4	-1
31715	7958	6003	57	1	-1
31716	8164	6003	57	1	-1
31717	1242	6005	57	3	-1
31718	3999	6006	20	17	-1
31719	4016	6005	1	2	-1
31720	4023	6006	1	4	-1
31721	4158	6004	57	1	-1
31722	5245	6004	57	1	-1
31723	5356	6005	1	2	-1
31724	5397	6012	57	248	-1
31725	5901	6150	0	1137	-1
31726	6434	6039	57	4230	-1
31727	7156	6004	57	4	-1
31728	8658	6005	6	2	-1
31729	3535	6005	17	2	3
31730	3980	6006	20	6	-1
31731	3992	6014	20	72	-1
31732	4012	6007	1	5	-1
31733	4019	6007	1	5	-1
31734	4047	6003	1	17	-1
31735	4107	6040	20	1345	-1
31736	4618	5985	52	100	-1
31737	5349	6006	1	2	-1
31738	6035	6034	30	581	-1
31739	6997	6005	32	1	-1
31740	7162	6005	57	2	-1
31741	7957	6005	57	1	-1
31742	3532	6006	17	2	3
31743	3986	6014	20	34	-1
31744	4015	6009	24	24	0
31745	5917	6007	40	2	-1
31746	6546	6006	57	1	-1
31747	6570	6036	1	111	-1
31748	7168	6006	57	2	-1
31749	9934	6007	51	2	-1
31750	3528	6007	17	2	3
31751	3940	6007	1	10	-1
31752	4149	6017	57	23	-1
31753	5730	6016	1	22	-1
31754	6595	6038	20	2959	-1
31755	7174	6007	57	1	-1
31756	7203	6010	57	147	-1
31757	7948	6020	57	45	-1
31758	1243	6010	57	5	-1
31759	3525	6008	17	3	3
31760	3914	6009	0	19	-1
31761	3957	6008	1	10	-1
31762	4101	6011	1	7	-1
31763	5355	6009	1	3	-1
31764	5724	6012	1	8	-1
31765	5946	6016	6	18	-1
31766	5977	6174	6	45128	-1
31767	6550	6008	57	1	-1
31768	6923	6009	57	2	-1
31769	3517	6010	17	10	3
31770	3905	6010	24	19	0
31771	3964	6009	1	1	-1
31772	3998	6014	0	21	-1
31773	4056	6030	20	260	-1
31774	4802	6042	26	1363	-1
31775	4831	6010	50	3	-1
31776	5348	6010	1	2	-1
31777	5758	6010	20	13	-1
31778	5898	6013	24	91	1
31779	6552	6009	57	1	-1
31780	3922	6071	1	477	-1
31781	5916	6011	40	2	-1
31782	8667	6010	6	1	-1
31783	3944	6011	1	11	-1
31784	3982	6014	20	10	-1
31785	4035	6018	1	132	-1
31786	4079	6017	1	13	-1
31787	4101	6024	24	282	0
31788	5762	6024	24	156	1
31789	6557	6011	57	1	-1
31790	8669	6011	6	1	-1
31791	9053	6018	44	193	-1
31792	1449	6030	30	304	-1
31793	2878	6012	50	1	-1
31794	3502	6014	17	23	3
31795	3912	6017	24	73	0
31796	3958	6012	1	11	-1
31797	4002	6018	20	46	-1
31798	5354	6013	1	3	-1
31799	6559	6012	57	1	-1
31800	6601	6020	24	163	0
31801	8671	6012	6	2	-1
31802	9933	6012	51	1	-1
31803	3417	6015	57	4	-1
31804	4016	6016	1	10	-1
31805	4022	6014	1	3	-1
31806	5747	6021	20	613	-1
31807	5915	6014	40	2	-1
31808	6562	6013	57	1	-1
31809	6847	6013	57	1	-1
31810	8674	6013	6	1	-1
31811	8692	6015	11	10	-1
31812	1244	6016	57	4	-1
31813	3965	6017	1	7	-1
31814	5347	6015	1	2	-1
31815	5404	6017	32	32	-1
31816	5946	6014	57	1	-1
31817	6564	6014	57	1	-1
31818	7492	6020	53	131	-1
31819	8160	6014	57	1	-1
31820	8677	6014	6	1	-1
31821	4018	6016	1	2	-1
31822	5237	6015	57	1	-1
31823	5777	6030	57	85	-1
31824	6566	6015	57	2	-1
31825	6626	6015	40	1	-1
31826	815	6016	1	1	-1
31827	1418	6016	50	4	-1
31828	2838	6023	50	113	-1
31829	4035	6025	20	111	-1
31830	4090	6021	1	11	-1
31831	4837	6017	50	2	-1
31832	5353	6017	1	3	-1
31833	5891	6019	24	50	1
31834	5914	6017	40	2	-1
31835	6569	6016	57	1	-1
31836	3061	6017	50	3	-1
31837	3307	6065	57	774	-1
31838	3966	6020	0	9	-1
31839	4093	6020	0	764	-1
31840	5723	6020	1	7	-1
31841	8159	6017	57	1	-1
31842	9932	6018	51	2	-1
31843	814	6018	1	1	-1
31844	1423	6018	50	2	-1
31845	3065	6018	57	2	-1
31846	4011	6019	1	5	-1
31847	6846	6019	57	2	-1
31848	1426	6019	50	1	-1
31849	3069	6019	57	1	-1
31850	3969	6000	20	241	-1
31851	5346	6019	1	1	-1
31852	5454	6015	32	5674	-1
31853	5913	6020	40	2	-1
31854	8825	6026	44	193	-1
31855	813	6020	1	1	-1
31856	1428	6020	50	1	-1
31857	3073	6020	57	1	-1
31858	4006	6020	0	4	-1
31859	4036	6037	22	162	-1
31860	5227	6021	57	2	-1
31861	6925	6020	10	1	-1
31862	8158	6020	57	1	-1
31863	1245	6023	57	5	-1
31864	1408	6099	50	8575	-1
31865	1431	6021	50	1	-1
31866	3077	6021	57	1	-1
31867	3975	6021	0	1	-1
31868	5352	6022	1	2	-1
31869	812	6022	1	1	-1
31870	1433	6022	50	1	-1
31871	3115	6076	10	9846	-1
31872	3080	6022	57	5	-1
31873	3503	6022	57	1	-1
31874	3898	6009	0	764	-1
31875	3986	6022	1	3	-1
31876	4842	6023	50	2	-1
31877	5912	6022	57	1	-1
31878	6616	6030	24	197	0
31879	8744	6029	44	193	-1
31880	9931	6023	51	3	-1
31881	3500	6023	57	3	-1
31882	3943	6034	24	741	0
31883	6845	6024	57	3	-1
31884	6926	6032	10	18	-1
31885	811	6025	1	4	-1
31886	3085	6024	57	1	-1
31887	3443	6041	57	1083	-1
31888	4007	6025	24	25	0
31889	4012	6024	1	4	-1
31890	4058	6035	1	59	-1
31891	5225	6024	57	1	-1
31892	5345	6024	1	1	-1
31893	5943	6024	57	1	-1
31894	6212	6055	57	1670	-1
31895	2932	6108	8	13879	-1
31896	3088	6025	57	1	-1
31897	4001	6025	1	7	-1
31898	4012	6025	20	5	-1
31899	3973	6074	0	1273	-1
31900	4032	6040	1	70	-1
31901	4238	6155	6	48990	-1
31902	4844	6027	50	4	-1
31903	5351	6026	1	3	-1
31904	5722	6028	1	6	-1
31905	5943	6026	6	2	-1
31906	8689	6026	11	2	-1
31907	1245	6027	17	3	3
31908	3090	6026	57	1	-1
31909	3989	6026	1	9	-1
31910	3952	6023	20	803	-1
31911	4003	6030	20	58	-1
31912	4016	6029	24	28	0
31913	4116	6030	24	30	0
31914	5229	6026	57	1	-1
31915	8736	6100	10	14173	-1
31916	2761	6037	4	333	-1
31917	3093	6027	57	1	-1
31918	3879	6027	57	1	-1
31919	3965	6028	1	15	-1
31920	3979	6027	1	7	-1
31921	5223	6027	57	1	-1
31922	5671	6027	40	3	-1
31923	5904	6027	57	1	-1
31924	5942	6027	57	1	-1
31925	9930	6029	51	4	-1
31926	1246	6030	57	4	-1
31927	3095	6028	57	1	-1
31928	3908	6033	24	170	0
31929	3979	6034	24	386	0
31930	5444	6035	44	193	-1
31931	5669	6028	57	1	-1
31932	5677	6028	57	1	-1
31933	5906	6028	57	2	-1
31934	5942	6029	6	2	-1
31935	6844	6029	57	3	-1
31936	8688	6029	57	2	-1
31937	809	6029	1	1	-1
31938	816	6029	1	1	-1
31939	2781	6085	10	12280	-1
31940	3097	6029	57	1	-1
31941	4025	6043	20	308	-1
31942	4021	6029	0	1	-1
31943	4857	6051	4	338	-1
31944	5681	6029	57	1	-1
31945	5728	6031	1	5	-1
31946	3134	6045	57	127	-1
31947	3896	6037	20	290	-1
31948	4035	6032	1	17	-1
31949	5344	6030	1	1	-1
31950	5350	6031	1	3	-1
31951	5685	6030	40	1	-1
31952	5731	6031	22	3	-1
31953	808	6032	1	3	-1
31954	815	6031	1	1	-1
31955	5689	6031	40	1	-1
31956	5941	6032	6	2	-1
31957	8687	6032	57	2	-1
31958	8760	6042	10	1632	-1
31959	1246	6035	17	14	3
31960	5693	6032	40	1	-1
31961	5721	6034	1	9	-1
31962	6660	6032	57	1	-1
31963	9929	6034	51	4	-1
31964	814	6034	1	2	-1
31965	4074	6036	1	6	-1
31966	5697	6033	40	1	-1
31967	6843	6034	57	2	-1
31968	5360	6034	57	1	-1
31969	5701	6034	40	1	-1
31970	5939	6038	6	12	-1
31971	6461	6039	40	45	-1
31972	8686	6035	57	2	-1
31973	8834	6057	52	181	-1
31974	807	6036	1	3	-1
31975	5343	6035	1	1	-1
31976	5705	6035	40	1	-1
31977	5730	6036	22	3	-1
31978	5349	6037	1	3	-1
31979	5367	6036	57	1	-1
31980	5683	6045	24	136	1
31981	5709	6042	21	200	-1
31982	5709	6036	40	1	-1
31983	5727	6038	1	4	-1
31984	7063	6037	57	3	-1
31985	657	6054	30	865	-1
31986	813	6037	1	1	-1
31987	1247	6038	57	2	-1
31988	2908	6098	12	358	-1
31989	4035	6044	0	14	-1
31990	5370	6037	57	1	-1
31991	5713	6037	40	1	-1
31992	6672	6037	57	1	-1
31993	8152	6037	57	1	-1
31994	8685	6038	57	2	-1
31995	3932	6044	0	75	-1
31996	4043	6042	1	24	-1
31997	4778	6045	44	193	-1
31998	5374	6038	57	1	-1
31999	6816	6179	6	48314	-1
32000	6658	6038	57	4	-1
32001	6675	6038	57	1	-1
32002	9928	6040	51	4	-1
32003	2934	6047	26	388	-1
32004	3939	6041	20	96	-1
32005	4053	6055	1	23	-1
32006	5377	6039	57	2	-1
32007	6678	6039	57	1	-1
32008	1070	6053	16	2785	3
32009	4071	6045	24	66	0
32010	4078	6049	20	163	-1
32011	5380	6040	57	2	-1
32012	5729	6040	22	1	-1
32013	6516	6051	40	153	-1
32014	6663	6040	57	1	-1
32015	6681	6040	57	1	-1
32016	7062	6041	57	2	-1
32017	8018	6055	16	199	3
32018	8050	6060	32	2086	-1
32019	8151	6040	57	1	-1
32020	8684	6041	57	2	-1
32021	812	6042	1	2	-1
32022	5342	6041	1	1	-1
32023	5348	6043	1	4	-1
32024	5384	6041	57	2	-1
32025	6666	6041	57	1	-1
32026	6684	6041	57	1	-1
32027	806	6044	1	4	-1
32028	5387	6042	57	2	-1
32029	5702	6051	20	1161	-1
32030	5726	6043	1	3	-1
32031	6687	6042	57	1	-1
32032	3904	6044	24	29	0
32033	3960	6045	20	8	-1
32034	5391	6043	57	2	-1
32035	6501	6059	24	756	1
32036	6591	6048	24	122	0
32037	6690	6043	57	1	-1
32038	8683	6044	57	2	-1
32039	9878	6306	51	1611	-1
32040	5394	6044	57	2	-1
32041	5728	6044	22	1	-1
32042	6693	6044	57	1	-1
32043	6837	6060	57	237	-1
32044	7061	6044	57	1	-1
32045	8517	6051	44	193	-1
32046	5398	6045	32	3	-1
32047	6696	6045	57	1	-1
32048	3995	6048	24	17	0
32049	5341	6047	1	2	-1
32050	5718	6048	1	4	-1
32051	6132	6049	57	7	-1
32052	7851	6060	17	408	3
32053	8880	6070	0	525	-1
32054	959	6048	57	122	-1
32055	1249	6089	17	71	3
32056	3896	6050	20	112	-1
32057	5347	6049	1	4	-1
32058	5672	6067	0	548	-1
32059	5725	6048	1	3	-1
32060	5936	6048	6	2	-1
32061	7227	6047	57	2	-1
32062	1442	6094	12	404	-1
32063	3950	6061	20	654	-1
32064	7232	6048	57	1	-1
32065	1092	6136	6	43253	-1
32066	3910	6056	24	133	0
32067	3915	6056	20	16	-1
32068	4064	6053	0	82	-1
32069	7237	6049	57	1	-1
32070	865	6050	57	10	-1
32071	1025	6050	57	8	-1
32072	5935	6051	6	2	-1
32073	7241	6050	57	2	-1
32074	7932	6050	17	1	3
32075	8387	6058	57	18	-1
32076	8370	6111	0	502	-1
32077	845	6051	57	4	-1
32078	1039	6051	57	1	-1
32079	4098	6067	40	79	-1
32080	5691	6059	24	122	1
32081	5717	6052	1	3	-1
32082	5724	6052	1	3	-1
32083	6483	6071	20	3037	-1
32084	7246	6051	17	2	3
32085	823	6053	57	31	-1
32086	4010	6058	24	510	0
32087	5340	6053	1	2	-1
32088	6199	6059	44	193	-1
32089	6700	6052	57	1	-1
32090	7248	6063	17	32	3
32091	8425	6061	57	114	-1
32092	727	6089	16	11288	3
32093	811	6054	1	3	-1
32094	1053	6053	57	1	-1
32095	3792	6064	52	88	-1
32096	3900	6055	24	40	0
32097	4056	6077	20	1348	-1
32098	5346	6055	1	4	-1
32099	5934	6054	6	2	-1
32100	6703	6053	57	1	-1
32101	1058	6054	57	1	-1
32102	4076	6057	24	33	0
32103	4080	6080	24	561	0
32104	5529	6264	6	132371	-1
32105	6130	6055	57	2	-1
32106	6706	6054	57	2	-1
32107	8433	6129	18	16012	2
32108	8932	6152	6	30617	-1
32109	1062	6055	57	2	-1
32110	3904	6056	0	7	-1
32111	4032	6059	20	9	-1
32112	5714	6063	1	16	-1
32113	5723	6056	1	3	-1
32114	5933	6055	57	1	-1
32115	6731	6062	57	51	-1
32116	6829	6062	44	193	-1
32117	1067	6056	57	2	-1
32118	3343	6127	6	13186	-1
32119	3765	6093	50	2602	-1
32120	5933	6057	6	2	-1
32121	6088	6082	57	58	-1
32122	7860	6069	17	1425	3
32123	805	6058	1	2	-1
32124	1072	6057	57	3	-1
32125	2677	6072	50	222	-1
32126	2934	6058	52	7	-1
32127	2938	6058	12	23	-1
32128	4029	6059	0	8	-1
32129	6129	6058	57	2	-1
32130	6585	6064	0	910	-1
32131	7970	6091	57	3163	-1
32132	8145	6057	57	1	-1
32133	1077	6058	57	3	-1
32134	3353	6059	57	12	-1
32135	3881	6069	40	47	-1
32136	3893	6078	20	842	-1
32137	4030	6062	1	9	-1
32138	5339	6059	1	2	-1
32139	5932	6058	57	1	-1
32140	6051	6193	0	1104	-1
32141	6821	6059	57	3	-1
32142	1082	6059	57	3	-1
32143	2938	6059	8	2	-1
32144	3976	6091	20	1020	-1
32145	4063	6103	57	1622	-1
32146	5345	6061	1	5	-1
32147	5722	6060	1	3	-1
32148	5932	6060	6	2	-1
32149	1087	6060	57	4	-1
32150	3273	6081	50	578	-1
32151	8846	6060	12	2	-1
32152	1092	6061	57	8	-1
32153	4035	6074	0	488	-1
32154	5931	6061	57	1	-1
32155	6570	6071	20	1808	-1
32156	6843	6062	57	2	-1
32157	8849	6061	12	2	-1
32158	9124	6065	50	9	-1
32159	810	6067	1	10	-1
32160	5931	6063	6	2	-1
32161	8852	6062	12	2	-1
32162	1101	6063	57	3	-1
32163	4008	6072	20	548	-1
32164	5202	6063	57	1	-1
32165	5721	6064	1	2	-1
32166	8855	6063	12	1	-1
32167	1105	6064	57	3	-1
32168	3944	6079	20	518	-1
32169	5338	6065	1	2	-1
32170	5930	6064	57	1	-1
32171	6755	6064	57	1	-1
32172	7897	6111	16	9885	3
32173	8858	6064	12	1	-1
32174	1109	6065	57	2	-1
32175	2910	6098	52	222	-1
32176	4038	6069	1	8	-1
32177	5344	6067	1	5	-1
32178	5930	6066	6	2	-1
32179	8861	6065	12	1	-1
32180	1113	6066	57	2	-1
32181	2911	6099	12	233	-1
32182	3902	6068	24	37	0
32183	4958	6073	0	633	-1
32184	4872	6066	57	3	-1
32185	5509	6066	57	3	-1
32186	5720	6067	1	3	-1
32187	6574	6082	21	280	-1
32188	6645	6066	57	1	-1
32189	6760	6066	57	1	-1
32190	1118	6067	57	1	-1
32191	4883	6067	57	4	-1
32192	5440	6198	0	1029	-1
32193	5512	6067	57	1	-1
32194	8009	6136	4	1823	-1
32195	8866	6067	12	1	-1
32196	1121	6068	57	2	-1
32197	3953	6069	24	13	0
32198	3953	6068	20	2	-1
32199	5929	6069	6	2	-1
32200	6643	6069	57	3	-1
32201	8869	6068	12	1	-1
32202	1125	6069	57	2	-1
32203	3928	6075	24	109	0
32204	4849	6200	4	17847	-1
32205	5457	6132	57	188	-1
32206	6415	6076	44	193	-1
32207	8016	6069	4	1	-1
32208	8383	6070	57	2	-1
32209	8872	6069	12	1	-1
32210	1128	6070	57	2	-1
32211	4018	6073	1	7	-1
32212	4887	6101	10	1693	-1
32213	4877	6070	57	2	-1
32214	5337	6071	1	2	-1
32215	5521	6070	16	2	3
32216	5719	6071	1	2	-1
32217	6145	6071	57	8	-1
32218	6753	6070	57	4	-1
32219	7646	6160	16	36837	3
32220	8019	6070	4	1	-1
32221	8456	6070	57	2	-1
32222	441	6081	30	464	-1
32223	1131	6071	57	2	-1
32224	3968	6073	24	17	0
32225	5343	6073	1	5	-1
32226	5525	6071	16	1	3
32227	5928	6072	6	2	-1
32228	6477	6174	1	416	-1
32229	8460	6071	57	3	-1
32230	1135	6072	57	1	-1
32231	3996	6082	24	162	0
32232	4956	6075	57	109	-1
32233	5528	6072	57	2	-1
32234	5710	6076	1	9	-1
32235	6758	6072	57	2	-1
32236	7756	6075	17	20	3
32237	8000	6074	50	6	-1
32238	8029	6234	12	576	-1
32239	8382	6073	57	4	-1
32240	8463	6072	57	2	-1
32241	1138	6073	57	1	-1
32242	5532	6073	57	3	-1
32243	5712	6095	1	44	-1
32244	6597	6083	24	241	1
32245	6761	6073	57	1	-1
32246	6859	6073	57	2	-1
32247	8033	6178	52	500	-1
32248	8034	6188	12	1079	-1
32249	8065	6284	50	8847	-1
32250	8008	6073	4	3	-1
32251	8093	6080	44	193	-1
32252	8467	6073	57	3	-1
32253	474	6046	16	8308	3
32254	3901	6082	24	233	0
32255	5535	6074	57	2	-1
32256	5927	6075	6	2	-1
32257	6764	6074	57	1	-1
32258	6782	6074	57	1	-1
32259	7051	6075	17	2	3
32260	8470	6074	57	2	-1
32261	4093	6087	40	91	-1
32262	5542	6076	57	11	-1
32263	6766	6075	57	1	-1
32264	6785	6075	57	2	-1
32265	7245	6076	57	2	-1
32266	8019	6083	4	79	-1
32267	8473	6075	57	2	-1
32268	4025	6081	1	10	-1
32269	5336	6077	1	3	-1
32270	6769	6076	57	1	-1
32271	6789	6076	57	1	-1
32272	8477	6076	57	2	-1
32273	804	6078	1	3	-1
32274	3829	6078	57	2	-1
32275	5342	6080	1	6	-1
32276	5926	6077	57	1	-1
32277	6772	6077	57	1	-1
32278	6793	6077	57	1	-1
32279	7244	6078	17	3	3
32280	8001	6078	50	2	-1
32281	8051	6132	32	2547	-1
32282	8138	6077	57	1	-1
32283	8380	6078	57	2	-1
32284	8480	6077	57	2	-1
32285	3842	6116	20	7681	-1
32286	4052	6080	24	18	0
32287	5555	6079	57	18	-1
32288	5926	6079	6	2	-1
32289	6774	6078	57	2	-1
32290	6798	6078	57	3	-1
32291	7050	6079	17	2	3
32292	8484	6078	57	2	-1
32293	3877	6087	57	45	-1
32294	4002	6082	20	26	-1
32295	4035	6085	24	117	0
32296	5015	6079	57	11	-1
32297	5081	6083	57	128	-1
32298	6543	6115	20	1284	-1
32299	6778	6079	57	1	-1
32300	6804	6079	57	3	-1
32301	8488	6079	57	1	-1
32302	3867	6092	0	464	-1
32303	3938	6082	0	40	-1
32304	3983	6097	24	157	0
32305	5030	6080	57	10	-1
32306	5117	6083	0	234	-1
32307	6265	6080	57	1	-1
32308	6809	6080	57	3	-1
32309	8002	6081	50	2	-1
32310	8379	6081	57	2	-1
32311	8491	6080	57	1	-1
32312	5046	6081	57	9	-1
32313	5925	6082	6	2	-1
32314	6814	6081	57	4	-1
32315	7243	6082	17	3	3
32316	7949	6081	17	1	3
32317	8495	6081	57	1	-1
32318	624	6091	30	427	-1
32319	4004	6086	1	8	-1
32320	5335	6083	1	3	-1
32321	5702	6104	1	46	-1
32322	6287	6084	21	2431	-1
32323	6465	6085	24	39	1
32324	6480	6104	0	234	-1
32325	6820	6082	57	3	-1
32326	7049	6082	17	1	3
32327	8383	6083	57	2	-1
32328	8906	6082	52	2	-1
32329	809	6090	1	14	-1
32330	5188	6086	57	44	-1
32331	6232	6083	57	22	-1
32332	6825	6083	57	4	-1
32333	6900	6093	57	341	-1
32334	8003	6084	50	2	-1
32335	8378	6083	57	1	-1
32336	8909	6083	52	4	-1
32337	2043	6084	12	4	-1
32338	2030	6091	50	457	-1
32339	3450	6089	57	10	-1
32340	5341	6086	1	5	-1
32341	5924	6085	6	2	-1
32342	6218	6090	44	186	-1
32343	6242	6084	10	10	-1
32344	6250	6084	57	6	-1
32345	6831	6084	57	3	-1
32346	1991	6094	12	161	-1
32347	3945	6094	24	215	0
32348	5168	6086	57	35	-1
32349	6207	6086	10	23	-1
32350	6256	6085	10	5	-1
32351	6260	6085	57	3	-1
32352	6837	6085	57	3	-1
32353	7242	6086	17	3	3
32354	8377	6086	57	2	-1
32355	8382	6085	57	1	-1
32356	8914	6085	52	2	-1
32357	2062	6092	10	221	-1
32358	3927	6092	24	114	0
32359	4015	6090	1	8	-1
32360	6271	6086	57	6	-1
32361	6842	6086	57	2	-1
32362	8004	6087	50	2	-1
32363	8201	6170	57	23368	-1
32364	8917	6086	52	2	-1
32365	3952	6097	20	31	-1
32366	3999	6090	20	7	-1
32367	5029	6231	6	78200	-1
32368	5715	6088	22	2	-1
32369	5923	6088	6	2	-1
32370	6286	6087	57	6	-1
32371	6327	6103	6	4088	-1
32372	6403	6132	6	9026	-1
32373	6848	6087	57	2	-1
32374	8381	6088	57	2	-1
32375	8920	6087	52	2	-1
32376	2627	6088	50	2	-1
32377	3228	6088	50	1	-1
32378	4021	6091	24	29	0
32379	4034	6095	20	245	-1
32380	6302	6088	57	5	-1
32381	6853	6088	57	2	-1
32382	8376	6089	57	2	-1
32383	8923	6088	52	1	-1
32384	357	6113	16	3551	3
32385	2624	6089	50	2	-1
32386	3208	6091	57	27	-1
32387	5334	6091	1	4	-1
32388	6316	6089	57	3	-1
32389	6826	6089	57	1	-1
32390	6859	6089	57	2	-1
32391	7241	6090	17	2	3
32392	8005	6090	50	2	-1
32393	8926	6089	52	1	-1
32394	2622	6090	50	1	-1
32395	4682	6097	44	193	-1
32396	5340	6092	1	5	-1
32397	5922	6091	6	2	-1
32398	6554	6092	57	9	-1
32399	6831	6090	57	2	-1
32400	6864	6090	57	2	-1
32401	8380	6091	57	2	-1
32402	8929	6090	52	1	-1
